,hum_ratio,temp,wind_dir,solar_radiation,windspeed,weekday,week
2050-10-19 07:00:00,0.0043868322050423835,5.0,230,2,2.1,0.0,42
2050-10-19 08:00:00,0.004574539146388273,5.6,50,234,3.1,0.0,42
2050-10-19 09:00:00,0.00473603688294895,6.1,60,367,4.1,0.0,42
2050-10-19 10:00:00,0.004388848160461786,6.1,50,464,2.1,0.0,42
2050-10-19 11:00:00,0.004219645989856871,3.3,10,438,2.1,0.0,42
2050-10-19 12:00:00,0.003899631884622831,2.2,350,497,2.6,0.0,42
2050-10-19 13:00:00,0.00388740071419855,2.8,10,502,2.6,0.0,42
2050-10-19 14:00:00,0.004027520222144098,3.3,10,299,2.1,0.0,42
2050-10-19 15:00:00,0.004025242457339989,3.3,30,245,2.6,0.0,42
2050-10-19 16:00:00,0.004009253365227954,5.6,340,56,2.6,0.0,42
2050-10-19 17:00:00,0.0032572782651099303,9.4,100,4,4.1,0.0,42
2050-10-19 18:00:00,0.0035330533355134312,10.6,40,0,3.6,0.0,42
2050-10-19 19:00:00,0.0035840307568909143,12.2,100,0,3.6,0.0,42
2050-10-19 20:00:00,0.0029371674751622963,13.9,110,0,2.1,0.0,42
2050-10-19 21:00:00,0.003036993651267094,14.4,70,0,4.6,0.0,42
2050-10-19 22:00:00,0.004213806003371361,13.9,290,0,3.6,0.0,42
2050-10-19 23:00:00,0.0032979527840970016,13.3,310,0,3.1,0.0,42
2050-10-20 00:00:00,0.002921551378929419,13.3,90,0,4.6,0.0,42
2050-10-20 01:00:00,0.0028902854580748344,12.2,110,0,4.1,0.0,42
2050-10-20 02:00:00,0.0029294150918584717,11.1,100,0,3.6,0.0,42
2050-10-20 03:00:00,0.0027539857707387884,10.6,120,0,5.7,0.0,42
2050-10-20 04:00:00,0.002795524223891857,10.0,110,0,6.7,0.0,42
2050-10-20 05:00:00,0.0028927244098379333,8.3,140,0,5.7,0.0,42
2050-10-20 06:00:00,0.002662019505011348,8.9,130,0,3.6,0.0,42
2050-10-20 07:00:00,0.002554719834825788,8.3,130,1,5.2,0.0,42
2050-10-20 08:00:00,0.002554909104745914,8.3,120,32,4.6,0.0,42
2050-10-20 09:00:00,0.0026635708911551155,7.8,110,100,2.6,0.0,42
2050-10-20 10:00:00,0.002769128505409601,6.7,140,215,1.5,0.0,42
2050-10-20 11:00:00,0.002889953067300077,6.7,140,441,2.1,0.0,42
2050-10-20 12:00:00,0.0030117586854415076,5.6,180,335,1.5,0.0,42
2050-10-20 13:00:00,0.003054432108464275,7.2,140,385,2.1,0.0,42
2050-10-20 14:00:00,0.0032924479983991173,6.1,200,258,2.6,0.0,42
2050-10-20 15:00:00,0.0037375488680848287,5.6,130,165,2.1,0.0,42
2050-10-20 16:00:00,0.004183926530885235,5.6,130,64,2.6,0.0,42
2050-10-20 17:00:00,0.004697680196347879,6.7,110,6,2.6,0.0,42
2050-10-20 18:00:00,0.0049105402197966415,8.3,110,0,1.5,0.0,42
2050-10-20 19:00:00,0.005128890019010428,11.1,200,0,3.1,0.0,42
2050-10-20 20:00:00,0.004569518004980621,10.6,250,0,2.1,0.0,42
2050-10-20 21:00:00,0.0047543352959810645,11.7,260,0,3.1,0.0,42
2050-10-20 22:00:00,0.0044183609518110315,11.7,260,0,3.1,0.0,42
2050-10-20 23:00:00,0.00459252135278574,11.7,240,0,3.1,0.0,42
2050-10-21 00:00:00,0.004255192809090324,11.7,260,0,2.6,0.0,42
2050-10-21 01:00:00,0.004586117458532713,10.6,290,0,2.1,0.0,42
2050-10-21 02:00:00,0.004733061314124014,8.3,270,0,2.6,0.0,42
2050-10-21 03:00:00,0.0049372555991277975,8.3,160,0,0.0,0.0,42
2050-10-21 04:00:00,0.0047344722982352126,8.3,40,0,3.1,0.0,42
2050-10-21 05:00:00,0.004770840089912028,7.8,80,0,3.1,0.0,42
2050-10-21 06:00:00,0.004361071119948205,6.7,130,0,2.6,0.0,42
2050-10-21 07:00:00,0.0042086268206970616,5.6,140,1,1.5,0.0,42
2050-10-21 08:00:00,0.004412835409912362,5.0,120,83,3.6,0.0,42
2050-10-21 09:00:00,0.004413601657513086,5.0,120,89,3.6,0.0,42
2050-10-21 10:00:00,0.0042325356309174,4.4,140,105,2.1,0.0,42
2050-10-21 11:00:00,0.004235677564748053,3.9,120,142,3.1,0.0,42
2050-10-21 12:00:00,0.004059782444541595,3.3,120,220,3.6,0.0,42
2050-10-21 13:00:00,0.003918345577756426,2.8,180,401,2.6,0.0,42
2050-10-21 14:00:00,0.003929986277732534,2.2,140,267,1.5,0.0,42
2050-10-21 15:00:00,0.003916985686285894,2.8,180,143,0.0,0.0,42
2050-10-21 16:00:00,0.004058272758913897,3.3,210,40,1.0,0.0,42
2050-10-21 17:00:00,0.00495442626173259,4.4,120,0,2.1,0.0,42
2050-10-21 18:00:00,0.005115349239305746,5.0,190,0,1.5,0.0,42
2050-10-21 19:00:00,0.0053366194483014774,5.6,200,0,2.4,0.0,42
2050-10-21 20:00:00,0.005339606312229781,6.7,280,0,2.8,0.0,42
2050-10-21 21:00:00,0.005371565672261454,7.8,280,0,2.8,0.0,42
2050-10-21 22:00:00,0.0054119829950782065,9.4,310,0,2.6,0.0,42
2050-10-21 23:00:00,0.005394948760533316,10.6,320,0,1.5,0.0,42
2050-10-22 00:00:00,0.00539521814390173,10.6,270,0,1.5,1.0,42
2050-10-22 01:00:00,0.00537221959979495,8.9,310,0,1.5,1.0,42
2050-10-22 02:00:00,0.005157189401544406,7.2,10,0,2.1,1.0,42
2050-10-22 03:00:00,0.004616413114592699,6.7,20,0,2.1,1.0,42
2050-10-22 04:00:00,0.0047785252822628325,7.2,360,0,2.6,1.0,42
2050-10-22 05:00:00,0.005175946891443774,7.8,50,0,2.6,1.0,42
2050-10-22 06:00:00,0.005154879056874451,7.2,90,0,3.1,1.0,42
2050-10-22 07:00:00,0.0046010073359753195,6.1,180,1,1.5,1.0,42
2050-10-22 08:00:00,0.004583032896912318,5.0,10,48,1.5,1.0,42
2050-10-22 09:00:00,0.004389963058951346,3.9,60,140,0.0,1.0,42
2050-10-22 10:00:00,0.004744551204879754,5.0,100,236,2.1,1.0,42
2050-10-22 11:00:00,0.004061071288452596,2.8,80,377,0.0,1.0,42
2050-10-22 12:00:00,0.004615541236155765,2.8,50,457,0.0,1.0,42
2050-10-22 13:00:00,0.004783332277544202,3.3,30,468,2.6,1.0,42
2050-10-22 14:00:00,0.004384437587867977,2.8,110,342,2.6,1.0,42
2050-10-22 15:00:00,0.004614166442379961,2.8,50,169,2.6,1.0,42
2050-10-22 16:00:00,0.004588921648791848,3.3,60,52,2.6,1.0,42
2050-10-22 17:00:00,0.004739870827158551,3.9,200,3,2.6,1.0,42
2050-10-22 18:00:00,0.005359601300800272,6.1,360,0,3.6,1.0,42
2050-10-22 19:00:00,0.005361437547211125,8.3,350,0,3.1,1.0,42
2050-10-22 20:00:00,0.0049786366097794585,9.4,10,0,4.6,1.0,42
2050-10-22 21:00:00,0.00516544737519766,10.6,340,0,5.2,1.0,42
2050-10-22 22:00:00,0.005134113176185179,12.2,20,0,3.6,1.0,42
2050-10-22 23:00:00,0.005438848120306472,12.8,20,0,4.1,1.0,42
2050-10-23 00:00:00,0.005398907131597497,11.7,310,0,4.1,1.0,42
2050-10-23 01:00:00,0.005177065793641376,8.9,350,0,4.1,1.0,42
2050-10-23 02:00:00,0.0053769856080148086,8.3,20,0,3.6,1.0,42
2050-10-23 03:00:00,0.005173936912513685,7.2,360,0,4.1,1.0,42
2050-10-23 04:00:00,0.005181275071034683,6.7,360,0,4.1,1.0,42
2050-10-23 05:00:00,0.004998656218573703,6.7,360,0,3.6,1.0,42
2050-10-23 06:00:00,0.005000029901586521,6.7,30,0,3.1,1.0,42
2050-10-23 07:00:00,0.00517742889248616,7.2,50,0,2.6,1.0,42
2050-10-23 08:00:00,0.005184512106438696,6.7,80,60,2.6,1.0,42
2050-10-23 09:00:00,0.004605463323069331,5.0,100,115,1.5,1.0,42
2050-10-23 10:00:00,0.004607649380180531,5.0,130,194,1.5,1.0,42
2050-10-23 11:00:00,0.004414847488263895,3.9,110,144,2.6,1.0,42
2050-10-23 12:00:00,0.004417850572077102,4.4,140,123,3.6,1.0,42
2050-10-23 13:00:00,0.0044186231655644935,4.4,220,158,1.5,1.0,42
2050-10-23 14:00:00,0.004975890948094784,5.6,140,100,2.8,1.0,42
2050-10-23 15:00:00,0.004780121358101048,4.4,120,59,3.1,1.0,42
2050-10-23 16:00:00,0.004972410981165455,5.6,340,31,1.3,1.0,42
2050-10-23 17:00:00,0.005381421776090806,6.1,120,9,3.1,1.0,42
2050-10-23 18:00:00,0.005145776062838512,6.1,140,0,4.1,1.0,42
2050-10-23 19:00:00,0.005616035320872483,7.2,200,0,2.4,1.0,42
2050-10-23 20:00:00,0.005590212369880145,7.8,140,0,2.6,1.0,42
2050-10-23 21:00:00,0.005814461598315365,8.9,160,0,4.1,1.0,42
2050-10-23 22:00:00,0.006097179000232164,8.9,140,0,4.1,1.0,42
2050-10-23 23:00:00,0.005793985320756958,9.4,160,0,0.0,1.0,42
2050-10-24 00:00:00,0.005642786282699906,9.4,190,0,2.6,0.0,43
2050-10-24 01:00:00,0.005420634704530032,9.4,190,0,2.1,0.0,43
2050-10-24 02:00:00,0.0055895761529932446,8.9,180,0,3.6,0.0,43
2050-10-24 03:00:00,0.006035498921258704,7.8,170,0,1.3,0.0,43
2050-10-24 04:00:00,0.006039347797546655,8.3,120,0,2.1,0.0,43
2050-10-24 05:00:00,0.00622532489159804,7.8,130,0,2.1,0.0,43
2050-10-24 06:00:00,0.006223000442759347,7.8,150,0,2.4,0.0,43
2050-10-24 07:00:00,0.006220368164950518,7.8,150,0,1.3,0.0,43
2050-10-24 08:00:00,0.006233444051250254,8.3,80,21,0.0,0.0,43
2050-10-24 09:00:00,0.006231117981792917,8.3,10,71,0.8,0.0,43
2050-10-24 10:00:00,0.006229723173207322,8.3,50,76,2.1,0.0,43
2050-10-24 11:00:00,0.006229258375767023,8.3,40,73,2.1,0.0,43
2050-10-24 12:00:00,0.006228638753724161,8.3,40,206,2.1,0.0,43
2050-10-24 13:00:00,0.006499125901487597,8.3,200,175,0.0,0.0,43
2050-10-24 14:00:00,0.006229568233020533,8.3,350,179,2.1,0.0,43
2050-10-24 15:00:00,0.006227554711709121,8.3,170,89,2.3,0.0,43
2050-10-24 16:00:00,0.0060240329474144485,8.3,50,49,3.1,0.0,43
2050-10-24 17:00:00,0.006226316268502169,8.3,80,0,0.0,0.0,43
2050-10-24 18:00:00,0.0064949148383114386,9.4,120,0,2.4,0.0,43
2050-10-24 19:00:00,0.006490268948366525,8.9,120,0,2.6,0.0,43
2050-10-24 20:00:00,0.006279891938711678,9.4,200,0,2.6,0.0,43
2050-10-24 21:00:00,0.006237005307612735,10.0,200,0,2.8,0.0,43
2050-10-24 22:00:00,0.006008522809271852,10.0,170,0,2.4,0.0,43
2050-10-24 23:00:00,0.006237782308331547,10.0,130,0,4.1,0.0,43
2050-10-25 00:00:00,0.0062413590065862916,10.0,140,0,3.6,0.0,43
2050-10-25 01:00:00,0.006547774384581245,10.0,160,0,4.1,0.0,43
2050-10-25 02:00:00,0.006548427592163303,10.0,160,0,4.1,0.0,43
2050-10-25 03:00:00,0.006548427592163304,10.0,180,0,5.7,0.0,43
2050-10-25 04:00:00,0.006772975988760841,10.0,200,0,5.6,0.0,43
2050-10-25 05:00:00,0.006735950448898447,10.6,180,0,5.7,0.0,43
2050-10-25 06:00:00,0.006556744050885083,11.1,180,0,4.6,0.0,43
2050-10-25 07:00:00,0.006483872991166784,11.7,190,0,11.3,0.0,43
2050-10-25 08:00:00,0.006483549383032009,11.7,180,79,5.7,0.0,43
2050-10-25 09:00:00,0.00699348880886899,11.7,180,70,4.1,0.0,43
2050-10-25 10:00:00,0.007591062096542604,11.7,200,107,7.4,0.0,43
2050-10-25 11:00:00,0.007846940594178871,11.7,200,138,9.3,0.0,43
2050-10-25 12:00:00,0.007849878395556804,11.7,180,79,8.8,0.0,43
2050-10-25 13:00:00,0.00785281839751451,11.7,190,117,7.7,0.0,43
2050-10-25 14:00:00,0.00785635975061452,12.2,190,111,7.7,0.0,43
2050-10-25 15:00:00,0.007857537646515101,12.2,180,93,8.2,0.0,43
2050-10-25 16:00:00,0.00812057220255976,12.2,200,61,8.8,0.0,43
2050-10-25 17:00:00,0.007901255091359185,12.8,200,0,9.3,0.0,43
2050-10-25 18:00:00,0.007256497011160992,12.8,240,0,7.2,0.0,43
2050-10-25 19:00:00,0.007326168400135435,12.2,230,0,5.7,0.0,43
2050-10-25 20:00:00,0.0062321717366812255,11.1,30,0,4.1,0.0,43
2050-10-25 21:00:00,0.0064900276893098754,11.7,10,0,2.1,0.0,43
2050-10-25 22:00:00,0.006062749291110336,11.7,240,0,3.1,0.0,43
2050-10-25 23:00:00,0.00516691614488457,11.1,230,0,4.6,0.0,43
2050-10-26 00:00:00,0.005576988854796045,11.1,210,0,6.2,0.0,43
2050-10-26 01:00:00,0.00563553681334245,10.0,210,0,5.2,0.0,43
2050-10-26 02:00:00,0.005637083526098079,10.0,190,0,4.6,0.0,43
2050-10-26 03:00:00,0.005414008260668959,9.4,200,0,5.2,0.0,43
2050-10-26 04:00:00,0.005782560623711068,9.4,210,0,4.6,0.0,43
2050-10-26 05:00:00,0.005637258951864287,8.3,190,0,5.4,0.0,43
2050-10-26 06:00:00,0.005845976074868809,7.8,180,0,4.6,0.0,43
2050-10-26 07:00:00,0.00559035208359057,7.8,180,0,6.2,0.0,43
2050-10-26 08:00:00,0.0058606045794347755,7.8,170,96,4.1,0.0,43
2050-10-26 09:00:00,0.006062097068618238,7.8,180,159,4.1,0.0,43
2050-10-26 10:00:00,0.005866182625209013,7.8,140,214,7.4,0.0,43
2050-10-26 11:00:00,0.005603656807115113,7.8,200,98,7.7,0.0,43
2050-10-26 12:00:00,0.005187153615138526,7.2,220,158,7.7,0.0,43
2050-10-26 13:00:00,0.005008287880952822,6.7,230,164,7.2,0.0,43
2050-10-26 14:00:00,0.0046397379031534,6.7,220,160,6.2,0.0,43
2050-10-26 15:00:00,0.0047588604627219425,6.7,190,195,6.2,0.0,43
2050-10-26 16:00:00,0.00479301285840401,6.1,190,46,5.2,0.0,43
2050-10-26 17:00:00,0.004749955318038152,6.7,180,0,4.1,0.0,43
2050-10-26 18:00:00,0.0047875825399329875,7.2,210,0,6.2,0.0,43
2050-10-26 19:00:00,0.004986592818437995,7.8,200,0,5.2,0.0,43
2050-10-26 20:00:00,0.005158610201688863,8.3,220,0,5.7,0.0,43
2050-10-26 21:00:00,0.004750167224743147,8.3,190,0,5.7,0.0,43
2050-10-26 22:00:00,0.004972181569656903,9.4,190,0,5.2,0.0,43
2050-10-26 23:00:00,0.005152700887361731,8.3,220,0,4.1,0.0,43
2050-10-27 00:00:00,0.005172727210853588,7.8,190,0,3.1,0.0,43
2050-10-27 01:00:00,0.004955041520966877,5.0,180,0,2.8,0.0,43
2050-10-27 02:00:00,0.004942338758316851,6.1,130,0,4.6,0.0,43
2050-10-27 03:00:00,0.0047358432617778225,5.0,120,0,4.4,0.0,43
2050-10-27 04:00:00,0.004936652686119397,5.6,130,0,4.1,0.0,43
2050-10-27 05:00:00,0.004933960964276861,5.6,130,0,3.9,0.0,43
2050-10-27 06:00:00,0.005099383727630772,5.6,130,0,4.1,0.0,43
2050-10-27 07:00:00,0.005097742157633736,5.6,150,0,4.1,0.0,43
2050-10-27 08:00:00,0.004940081661768379,5.0,180,23,2.6,0.0,43
2050-10-27 09:00:00,0.005101574580057478,6.1,180,137,3.6,0.0,43
2050-10-27 10:00:00,0.00509307577634827,5.6,190,162,3.6,0.0,43
2050-10-27 11:00:00,0.005100059578857437,6.1,170,176,3.1,0.0,43
2050-10-27 12:00:00,0.005094083999629041,5.6,170,150,2.6,0.0,43
2050-10-27 13:00:00,0.004927122535718857,5.6,200,146,3.6,0.0,43
2050-10-27 14:00:00,0.005101700870787059,6.1,180,85,5.7,0.0,43
2050-10-27 15:00:00,0.005101827167769512,6.1,180,102,4.4,0.0,43
2050-10-27 16:00:00,0.004926269064762641,5.6,180,42,4.6,0.0,43
2050-10-27 17:00:00,0.005154642953851374,7.8,170,0,3.6,0.0,43
2050-10-27 18:00:00,0.00496443618550023,7.8,200,0,4.6,0.0,43
2050-10-27 19:00:00,0.004936651370809905,8.9,180,0,4.1,0.0,43
2050-10-27 20:00:00,0.0049497978531520895,8.3,200,0,7.2,0.0,43
2050-10-27 21:00:00,0.005577666668916078,7.8,190,0,5.2,0.0,43
2050-10-27 22:00:00,0.00558142446258981,7.8,170,0,4.1,0.0,43
2050-10-27 23:00:00,0.005645991621249133,8.3,180,0,5.2,0.0,43
2050-10-28 00:00:00,0.005006565698850991,7.8,170,0,6.2,0.0,43
2050-10-28 01:00:00,0.005183389060338122,7.2,180,0,5.2,0.0,43
2050-10-28 02:00:00,0.005188193075504385,7.2,190,0,6.2,0.0,43
2050-10-28 03:00:00,0.00520362798958868,6.7,180,0,7.2,0.0,43
2050-10-28 04:00:00,0.005392019015811345,6.7,180,0,5.7,0.0,43
2050-10-28 05:00:00,0.005411835614368023,6.1,190,0,5.2,0.0,43
2050-10-28 06:00:00,0.005643344401714904,6.7,180,0,6.7,0.0,43
2050-10-28 07:00:00,0.005400424643832693,6.7,190,0,7.7,0.0,43
2050-10-28 08:00:00,0.005001070463711076,6.1,180,30,8.2,0.0,43
2050-10-28 09:00:00,0.005178879945385627,6.1,190,123,8.8,0.0,43
2050-10-28 10:00:00,0.00482749488117487,5.6,190,262,8.8,0.0,43
2050-10-28 11:00:00,0.004656060684226946,5.6,200,212,8.8,0.0,43
2050-10-28 12:00:00,0.0048231357817739625,5.6,190,389,6.7,0.0,43
2050-10-28 13:00:00,0.00462312596384418,5.0,180,323,4.6,0.0,43
2050-10-28 14:00:00,0.004638261950619284,4.4,180,194,4.1,0.0,43
2050-10-28 15:00:00,0.004647079419729962,5.6,190,86,5.2,0.0,43
2050-10-28 16:00:00,0.004812151967623816,5.6,200,27,5.7,0.0,43
2050-10-28 17:00:00,0.005006533909769005,6.7,200,0,7.2,0.0,43
2050-10-28 18:00:00,0.00461044221827985,7.2,200,0,7.7,0.0,43
2050-10-28 19:00:00,0.004970968147697718,8.3,230,0,9.8,0.0,43
2050-10-28 20:00:00,0.00442200164636311,8.3,240,0,7.2,0.0,43
2050-10-28 21:00:00,0.00439895498797713,9.4,210,0,8.8,0.0,43
2050-10-28 22:00:00,0.004393004419267297,8.9,250,0,7.2,0.0,43
2050-10-28 23:00:00,0.004617286667073421,9.4,240,0,6.2,0.0,43
2050-10-29 00:00:00,0.004794296068724381,7.8,240,0,6.2,1.0,43
2050-10-29 01:00:00,0.004793578268569507,7.8,260,0,5.2,1.0,43
2050-10-29 02:00:00,0.004435109326393485,6.1,30,0,5.7,1.0,43
2050-10-29 03:00:00,0.004395397675195197,5.6,80,0,3.8,1.0,43
2050-10-29 04:00:00,0.004394959769741711,5.6,50,0,3.6,1.0,43
2050-10-29 05:00:00,0.004266097191905011,5.0,50,0,3.6,1.0,43
2050-10-29 06:00:00,0.004265460257247189,5.0,20,0,2.1,1.0,43
2050-10-29 07:00:00,0.0042445388040747,4.4,190,0,2.6,1.0,43
2050-10-29 08:00:00,0.004067853108739459,3.3,180,109,3.6,1.0,43
2050-10-29 09:00:00,0.004061272934880528,2.8,190,95,3.6,1.0,43
2050-10-29 10:00:00,0.0042396735871493155,3.9,220,118,4.1,1.0,43
2050-10-29 11:00:00,0.004080115861086328,4.4,240,166,3.6,1.0,43
2050-10-29 12:00:00,0.004077686766371642,4.4,240,317,3.6,1.0,43
2050-10-29 13:00:00,0.003913196380296792,3.3,230,293,4.1,1.0,43
2050-10-29 14:00:00,0.003912620992575354,2.8,220,106,3.8,1.0,43
2050-10-29 15:00:00,0.0037260987250378685,2.8,200,100,2.6,1.0,43
2050-10-29 16:00:00,0.003906526737536968,2.8,150,23,2.1,1.0,43
2050-10-29 17:00:00,0.004218513148083818,4.4,170,0,2.6,1.0,43
2050-10-29 18:00:00,0.004236784285636039,5.0,250,0,2.6,1.0,43
2050-10-29 19:00:00,0.004226129492120543,6.1,180,0,4.1,1.0,43
2050-10-29 20:00:00,0.0042481343344828015,7.2,230,0,4.1,1.0,43
2050-10-29 21:00:00,0.004231613989836928,7.8,200,0,4.1,1.0,43
2050-10-29 22:00:00,0.004230985966174384,7.8,250,0,3.6,1.0,43
2050-10-29 23:00:00,0.003904270050030568,7.8,200,0,3.1,1.0,43
2050-10-30 00:00:00,0.004033215612069125,7.8,170,0,3.6,1.0,43
2050-10-30 01:00:00,0.004219094233914994,6.7,200,0,6.7,1.0,43
2050-10-30 02:00:00,0.004217219663590787,6.7,190,0,7.7,1.0,43
2050-10-30 03:00:00,0.004044155179788597,6.1,190,0,6.7,1.0,43
2050-10-30 04:00:00,0.004183823359796451,5.6,170,0,4.1,1.0,43
2050-10-30 05:00:00,0.004572960369150398,5.6,190,0,5.2,1.0,43
2050-10-30 06:00:00,0.004355618833570616,4.4,170,0,5.2,1.0,43
2050-10-30 07:00:00,0.004355082578661328,4.4,180,0,5.2,1.0,43
2050-10-30 08:00:00,0.004179700684436598,5.6,180,49,7.2,1.0,43
2050-10-30 09:00:00,0.004038575863814889,6.1,170,56,6.7,1.0,43
2050-10-30 10:00:00,0.004037680623581119,6.1,170,88,7.0,1.0,43
2050-10-30 11:00:00,0.004210827792622776,6.1,180,128,6.7,1.0,43
2050-10-30 12:00:00,0.004209687222349554,6.1,180,386,6.7,1.0,43
2050-10-30 13:00:00,0.004207975381195152,6.7,180,234,6.7,1.0,43
2050-10-30 14:00:00,0.004728224041939348,6.1,180,78,6.2,1.0,43
2050-10-30 15:00:00,0.00472578054413743,6.1,180,59,7.7,1.0,43
2050-10-30 16:00:00,0.0050698226761198015,6.1,200,12,9.0,1.0,43
2050-10-30 17:00:00,0.0047228749091079,6.1,180,0,12.9,1.0,43
2050-10-30 18:00:00,0.005103776310135326,6.7,200,0,10.3,1.0,43
2050-10-30 19:00:00,0.005285070565721219,7.2,210,0,8.8,1.0,43
2050-10-30 20:00:00,0.005301048614492528,8.3,210,0,7.4,1.0,43
2050-10-30 21:00:00,0.004896582465068376,8.9,200,0,7.7,1.0,43
2050-10-30 22:00:00,0.004571811835617983,6.7,40,0,6.7,1.0,43
2050-10-30 23:00:00,0.004013402474736768,5.6,30,0,7.7,1.0,43
2050-10-31 00:00:00,0.004031984182515856,3.3,30,0,6.2,0.0,44
2050-10-31 01:00:00,0.0038951630327711895,2.8,120,0,5.2,0.0,44
2050-10-31 02:00:00,0.0038976612176159996,2.8,120,0,3.6,0.0,44
2050-10-31 03:00:00,0.0035779129682550447,2.8,60,0,4.6,0.0,44
2050-10-31 04:00:00,0.003580298353738729,2.8,100,0,2.6,0.0,44
2050-10-31 05:00:00,0.0035665263339996057,1.7,130,0,4.6,0.0,44
2050-10-31 06:00:00,0.0037383925732474167,1.7,120,0,3.6,0.0,44
2050-10-31 07:00:00,0.0037452668306629314,1.1,100,0,3.6,0.0,44
2050-10-31 08:00:00,0.0035739508246841723,0.6,110,21,3.6,0.0,44
2050-10-31 09:00:00,0.0033012358013064795,0.6,130,116,3.6,0.0,44
2050-10-31 10:00:00,0.003459978712001192,0.6,110,242,3.1,0.0,44
2050-10-31 11:00:00,0.0034619500307307405,0.6,150,301,2.0,0.0,44
2050-10-31 12:00:00,0.0034623788755611465,0.6,120,420,1.5,0.0,44
2050-10-31 13:00:00,0.0034637518932697084,0.6,80,412,0.0,0.0,44
2050-10-31 14:00:00,0.002952280785792416,0.6,40,239,3.6,0.0,44
2050-10-31 15:00:00,0.003065185586428508,-0.6,10,51,1.5,0.0,44
2050-10-31 16:00:00,0.0030521219906071598,0.0,30,19,1.5,0.0,44
2050-10-31 17:00:00,0.003305309172944357,1.1,40,0,3.1,0.0,44
2050-10-31 18:00:00,0.0030668713108292552,1.7,60,0,2.6,0.0,44
2050-10-31 19:00:00,0.0029486750337226787,2.8,30,0,3.6,0.0,44
2050-10-31 20:00:00,0.0030559437040585113,3.3,270,0,1.5,0.0,44
2050-10-31 21:00:00,0.002941690592903725,4.4,140,0,2.1,0.0,44
2050-10-31 22:00:00,0.003199098861268363,4.4,280,0,1.5,0.0,44
2050-10-31 23:00:00,0.002940159201451003,4.4,180,0,0.0,0.0,44
2050-11-01 00:00:00,0.007311190924680953,12.2,120,0,3.1,0.0,44
2050-11-01 01:00:00,0.007240136182718212,11.7,140,0,2.1,0.0,44
2050-11-01 02:00:00,0.0073066367949789005,12.2,160,0,4.1,0.0,44
2050-11-01 03:00:00,0.007303179449060679,12.2,290,0,2.6,0.0,44
2050-11-01 04:00:00,0.007233356130828822,12.8,180,0,3.6,0.0,44
2050-11-01 05:00:00,0.007049179452659224,12.8,220,0,3.1,0.0,44
2050-11-01 06:00:00,0.007048828276603195,12.8,130,0,3.1,0.0,44
2050-11-01 07:00:00,0.006717637793384008,13.3,210,16,5.2,0.0,44
2050-11-01 08:00:00,0.0069992144655697044,13.3,250,38,6.2,0.0,44
2050-11-01 09:00:00,0.006696939393786452,11.1,230,97,6.7,0.0,44
2050-11-01 10:00:00,0.006052233449343198,8.9,230,157,4.1,0.0,44
2050-11-01 11:00:00,0.006014313938302749,8.3,220,196,5.7,0.0,44
2050-11-01 12:00:00,0.00581318316481733,7.8,170,192,4.1,0.0,44
2050-11-01 13:00:00,0.006012266964620863,7.8,140,276,4.1,0.0,44
2050-11-01 14:00:00,0.005818237615729607,7.8,170,240,4.1,0.0,44
2050-11-01 15:00:00,0.005772747404455484,7.2,150,153,4.6,0.0,44
2050-11-01 16:00:00,0.005771313712098948,7.2,130,26,4.1,0.0,44
2050-11-01 17:00:00,0.006015553506634742,7.8,230,0,3.1,0.0,44
2050-11-01 18:00:00,0.005822133620082639,8.3,200,0,2.6,0.0,44
2050-11-01 19:00:00,0.006280192286251675,8.9,190,0,2.6,0.0,44
2050-11-01 20:00:00,0.006239958940635139,10.0,230,0,2.1,0.0,44
2050-11-01 21:00:00,0.0056278789276476065,9.4,230,0,2.6,0.0,44
2050-11-01 22:00:00,0.0057923592009728195,10.6,230,0,4.1,0.0,44
2050-11-01 23:00:00,0.005418776407443937,11.1,230,0,5.2,0.0,44
2050-11-02 00:00:00,0.005639014662738727,10.6,200,0,4.1,0.0,44
2050-11-02 01:00:00,0.005381073550946917,8.9,150,0,2.6,0.0,44
2050-11-02 02:00:00,0.00537188235525287,8.3,140,0,3.6,0.0,44
2050-11-02 03:00:00,0.005603278791046991,8.9,130,0,4.6,0.0,44
2050-11-02 04:00:00,0.005862367418916893,8.3,150,0,3.6,0.0,44
2050-11-02 05:00:00,0.0058651576044157425,8.3,170,0,4.1,0.0,44
2050-11-02 06:00:00,0.005602674298189686,7.8,140,0,3.6,0.0,44
2050-11-02 07:00:00,0.005869269787242912,7.8,140,41,2.1,0.0,44
2050-11-02 08:00:00,0.006075351765649842,7.2,150,154,3.1,0.0,44
2050-11-02 09:00:00,0.00606680627109948,7.8,200,286,0.0,0.0,44
2050-11-02 10:00:00,0.006278286411790175,8.3,240,378,4.1,0.0,44
2050-11-02 11:00:00,0.0056288316687451104,7.2,30,412,3.6,0.0,44
2050-11-02 12:00:00,0.005625873492318205,7.2,130,370,3.6,0.0,44
2050-11-02 13:00:00,0.005595106508524623,7.8,140,282,3.1,0.0,44
2050-11-02 14:00:00,0.005378600583677822,6.1,180,271,4.1,0.0,44
2050-11-02 15:00:00,0.004975790892629316,5.0,150,103,3.6,0.0,44
2050-11-02 16:00:00,0.005170943667112265,6.7,120,22,3.1,0.0,44
2050-11-02 17:00:00,0.005630797310862389,8.3,150,0,3.6,0.0,44
